1	1	1189.2916666666667	1075.347	929.7671666666666	709.994165	710.5831666666667	712.5134983333334	708.6496683333334	706.7106666666666	729.7601666666667	722.8195
1	50000	712.299	683.029165	687.1993333333334	755.8949983333333	746.822	718.0115016666666	713.0765	720.1628333333333	706.2051666666666	796.9961666666667
1	99999	677.4961666666667	688.5553333333334	686.9485	705.2945016666666	704.5715	714.5045	736.8339983333333	715.9411666666666	736.6385	708.7246666666666
1	149998	670.6085016666667	691.7273333333334	686.1748316666667	735.1440016666667	718.8696666666667	808.0204983333333	742.9273333333333	726.797	715.5596666666667	711.2933333333333
1	199997	674.6186683333333	677.7186666666666	673.3065	699.178335	736.0258333333334	709.7975016666667	709.2233316666667	710.3860016666666	714.488	706.1253333333333
1	249996	677.232165	672.3288333333334	701.9746666666666	687.3495	701.9503333333333	699.1238333333333	696.1368333333334	701.8386666666667	704.8233333333334	692.3785
1	299995	675.4244983333333	678.8835	673.2264983333333	699.0593333333334	700.5118333333334	705.9208316666667	706.9665	716.7871666666666	753.2164983333333	707.4269983333334
1	349994	683.4925	699.6704983333333	670.2470016666666	697.4310016666667	694.2763316666667	720.5725	707.4061666666666	709.5396666666667	691.7651666666667	713.3625
1	399993	679.24	675.138	682.0976666666667	748.8836666666666	703.3471666666667	706.5338333333333	701.006835	705.4591666666666	707.0175	783.8746666666667
1	449992	916.8003316666667	730.2713316666667	665.9325	706.3356666666666	697.5283333333333	701.0048333333333	695.0113333333334	701.5581666666667	706.173835	703.9368316666666
1	499991	669.166	702.0385	675.4621666666667	703.1673333333333	712.6671666666666	708.1676666666667	698.7564983333333	705.2941666666667	702.1519983333334	749.1746666666667
1	549990	669.6106666666667	667.3163333333333	684.0681666666667	709.1123333333334	703.5633333333334	739.0379983333333	698.8063333333333	715.7248333333333	714.8613333333333	705.8385
1	599989	663.7466666666667	685.9778333333334	769.3116683333334	747.9935016666667	739.2005	702.050335	850.281165	761.6465	796.1248333333333	748.9958333333333
1	649988	724.6208316666666	747.652	660.0053333333333	703.4635	721.2418333333334	722.3811666666667	707.3041666666667	704.2291666666666	716.9326683333334	718.4996666666667
1	699987	677.4988333333333	675.6394983333333	681.057	691.093	703.4103333333334	711.8146666666667	701.2916666666666	717.0696666666666	706.442	702.6588333333333
1	749986	670.6876666666667	662.1411666666667	669.5556666666666	693.6728333333333	711.5570016666667	699.7581666666666	687.2135	698.7673333333333	699.3559983333333	712.7111666666667
1	799985	672.1233316666667	671.3233316666667	672.1688333333333	696.1955	699.7925	699.306335	715.669	698.7473333333334	701.977	706.0743333333334
1	849984	672.2158333333333	668.7481683333333	669.5915	713.6813333333333	698.3733333333333	719.0826666666667	704.6816666666666	754.3791666666667	706.1044983333334	710.682165
1	899983	678.6048333333333	666.5016666666667	682.3441666666666	704.3558333333333	699.6526666666666	759.1183333333333	714.1776666666667	704.2505	715.1355	707.106835
1	949982	670.510835	674.048335	671.4568316666666	712.0115	707.5251666666667	710.0616666666666	708.1893333333334	713.6931666666667	723.9613333333333	713.206335
1	999981	691.9925016666666	700.2990016666666	686.3618333333334	694.7786666666667	738.6135	714.5206666666667	701.6268316666667	705.5748316666667	699.402	714.2895
